AP_Rnk,PS_Rnk,KP_Rank,TournamentYear,TeamID,TS_Team,Auto_Bid,KP_Conference,TS_GP,STA_W,STA_L,STA_Pct,STA_Conf_W,STA_Conf_L,STA_Conf_Pct,STA_Home_W,STA_Home_L,STA_Away_W,STA_Away_L,STA_Neutral_W,STA_Neutral_L,STA_Top25_W,STA_Top25_L,STA_Conf_PF,STA_Conf_PA,STA_Conf_PPG,STA_Conf_PAPG,STA_PF,STA_PA,STA_PPG,STA_PAPG,TS_FGM,TS_FGA,TS_FG%,TS_3PM,TS_3PA,TS_3P%,TS_FTM,TS_FTA,TS_FT%,KP_Ajusted_Efficiency_Margin,KP_Adjusted_Offensive_Efficiency,KP_AOE_Rk,KP_Adjusted_Defensive_Efficiency,KP_ADE_Rk,KP_Adjusted_Tempo,KP_AT_Rk,KP_Luck,KP_Luck_Rk,KP_Strength_of_Schedule,KP_SOS_Rk,KP_Non-Conference_Strength_of_Schedule,KP_NCSOS_Rk,KP_Average_Opponents_Offensive_Efficiency,KP_AOOE_Rk,KP_Average_Opponents_Defensive_Efficiency,KP_AODE_Rk,Round,Round_Number,Team,Seed,Opponent,OppSeed,PF,PA,WL,Won_Game,OppTeamID,Opp_AP_Rnk,Opp_PS_Rnk,Opp_KP_Rank,Opp_TeamID,Opp_TS_Team,Opp_KP_Conference,Opp_TS_GP,Opp_STA_W,Opp_STA_L,Opp_STA_Pct,Opp_STA_Conf_W,Opp_STA_Conf_L,Opp_STA_Conf_Pct,Opp_STA_Home_W,Opp_STA_Home_L,Opp_STA_Away_W,Opp_STA_Away_L,Opp_STA_Neutral_W,Opp_STA_Neutral_L,Opp_STA_Top25_W,Opp_STA_Top25_L,Opp_STA_Conf_PF,Opp_STA_Conf_PA,Opp_STA_Conf_PPG,Opp_STA_Conf_PAPG,Opp_STA_PF,Opp_STA_PA,Opp_STA_PPG,Opp_STA_PAPG,Opp_TS_FGM,Opp_TS_FGA,Opp_TS_FG%,Opp_TS_3PM,Opp_TS_3PA,Opp_TS_3P%,Opp_TS_FTM,Opp_TS_FTA,Opp_TS_FT%,Opp_KP_Ajusted_Efficiency_Margin,Opp_KP_Adjusted_Offensive_Efficiency,Opp_KP_AOW_Rk,Opp_KP_Adjusted_Defensive_Efficiency,Opp_KP_ADE_Rk,Opp_KP_Adjusted_Tempo,Opp_KP_AT_Rk,Opp_KP_Luck,Opp_KP_Luck_Rk,Opp_KP_Strength_of_Schedule,Opp_KP_SOS_Rk,Opp_KP_Non-Conference_Strength_of_Schedule,Opp_KP_NCSOS_Rk,Opp_KP_Average_Opponents_Offensive_Efficiency,Opp_KP_AOOE_Rk,Opp_KP_Average_Opponents_Defensive_Efficiency,Opp_KP_AODE_Rk,GameID
11,20,5,2018,203,Purdue,0,B10,34,28,6,0.824,15,3,0.833,16,1,8,2,6,4,3,4,1379,1193,76.61111111,66.27777778,2974,2431,80.37837838,65.7027027,958,1928,0.497,326,776,0.42,517,696,0.743,26.27,122.7,2,96.4,31,67.2,223,0.006,163,9.02,41,0.69,144,109.1,51,100.1,14,Second Round,2,Purdue,2,Butler,10,76,73,W,1,167,,,20,167,Butler,BE,33,20,13,0.606,9,9,0.5,14,3,3,7,4,4,1,8,1458,1384,81,76.88888889,2763,2540,78.94285714,72.57142857,964,2041,0.472,270,759,0.356,413,536,0.771,19.05,116.2,22,97.2,45,67.6,207,-0.047,290,11.21,7,0.11,154,112,1,100.8,34,113
5,2,6,2018,78,Michigan State,0,B10,33,29,4,0.879,16,2,0.889,16,1,8,1,6,3,3,2,1377,1191,76.5,66.16666667,2807,2271,80.2,64.88571429,943,1872,0.504,277,671,0.413,509,678,0.751,25.41,119.2,13,93.8,10,67,234,0.038,83,6.64,62,-5.03,303,108.6,63,101.9,65,Second Round,2,Michigan St.,3,Syracuse,11,53,55,L,0,155,,,41,155,Syracuse,ACC,33,20,13,0.606,8,10,0.444,14,5,4,6,5,3,2,8,1161,1173,64.5,65.16666667,2466,2360,66.64864865,63.78378378,751,1796,0.418,193,600,0.322,534,721,0.741,14.82,107,135,92.2,5,62.9,345,0.021,119,9.81,27,-0.2,163,111.3,9,101.5,58,93
7,,7,2018,160,Michigan,1,B10,35,28,7,0.8,13,5,0.722,15,1,6,5,12,2,5,4,1280,1181,71.11111111,65.61111111,3019,2596,73.63414634,63.31707317,943,2003,0.471,320,868,0.369,400,607,0.659,24.2,114.7,35,90.5,3,64.9,324,0.052,61,10.32,18,-4.83,301,111.4,7,101.1,47,Second Round,2,Michigan,3,Houston,6,64,63,W,1,130,21,,18,130,Houston,Amer,33,26,7,0.788,14,4,0.778,15,0,7,5,5,3,3,4,1365,1156,75.83333333,64.22222222,2685,2271,76.71428571,64.88571429,891,1898,0.469,278,714,0.389,440,616,0.714,20.24,114.6,38,94.4,13,68.4,167,-0.015,216,3.9,81,-3.08,254,106.6,95,102.7,75,71
17,,16,2018,163,Ohio State,0,B10,32,24,8,0.75,15,3,0.833,16,2,6,2,3,5,2,4,1335,1168,74.16666667,64.88888889,2591,2297,76.20588235,67.55882353,894,1842,0.485,216,612,0.353,422,581,0.726,21.16,116,23,94.9,15,67,238,0.02,124,8.75,44,0.26,151,109.8,40,101.1,46,Second Round,2,Ohio St.,5,Gonzaga,4,84,90,L,0,1,8,18,10,1,Gonzaga,WCC,34,30,4,0.882,17,1,0.944,15,1,10,1,7,3,3,2,1456,1128,80.88888889,62.66666667,3091,2505,83.54054054,67.7027027,1049,2085,0.503,309,826,0.374,466,645,0.722,23.03,118.1,14,95.1,18,69.4,107,0.009,153,1.57,108,3.12,78,106.4,102,104.8,128,122
,,27,2018,193,Florida State,0,ACC,31,20,11,0.645,9,9,0.5,13,2,4,7,6,3,5,5,1440,1450,80,80.555556,2806,2551,80.1714,72.8857,906,1912,0.474,248,706,0.351,473,691,0.685,17.77,114.3,43,96.5,33,71.2,45,-0.029,261,9.27,36,-6.91,330,109.6,45,100.3,20,Second Round,2,Florida St.,9,Xavier,1,75,70,W,1,195,3,17,97,195,Xavier,BE,33,28,5,0.848,15,3,0.833,17,1,10,2,2,3,4,2,1491,1415,82.83333,78.61111,2953,2616,84.3714,74.7429,953,1942,0.491,258,699,0.369,617,781,0.79,21.51,120.1,8,98.6,57,70.5,62,0.091,17,9.35,35,1.84,108,109.9,37,100.6,29,125
,,105,2018,73,Marshall,1,CUSA,34,24,10,0.706,12,6,0.667,15,2,6,8,4,1,2,2,1458,1383,81,76.83333333,3017,2849,83.80555556,79.13888889,992,2116,0.469,341,963,0.354,540,704,0.767,6.53,109.4,93,102.9,126,74.7,6,0.06,54,0.07,137,-7,333,105.6,118,105.5,164,Second Round,2,Marshall,13,West Virginia,5,71,94,L,0,232,15,11,12,232,West Virginia,B12,34,24,10,0.706,11,7,0.611,14,3,5,5,7,3,5,6,1400,1293,77.77777778,71.83333333,2964,2575,80.10810811,69.59459459,944,2176,0.434,299,847,0.353,520,679,0.766,22.44,119.4,10,96.9,41,69.2,120,-0.014,214,10.59,16,-4.72,299,109.9,38,99.3,2,99
,,67,2018,20,Buffalo,1,MAC,33,25,8,0.758,15,3,0.833,14,1,8,5,5,3,1,3,1586,1362,88.11111111,75.66666667,3047,2742,84.63888889,76.16666667,1045,2206,0.474,329,887,0.371,464,666,0.697,11.53,114.7,34,103.2,135,72.7,16,0.006,158,-0.06,140,3.87,62,105.1,145,105.2,147,Second Round,2,Buffalo,13,Kentucky,5,75,95,L,0,190,18,5,17,190,Kentucky,SEC,34,24,10,0.706,10,8,0.556,16,2,4,6,6,3,2,4,1323,1294,73.5,71.8888889,2840,2599,83.53,76.44,895,1908,0.469,178,497,0.358,564,814,0.693,20.44,115.8,24,95.4,22,68.8,146,-0.008,199,10.91,12,4.67,44,110.8,22,99.8,11,108
,,31,2018,157,Loyola Chicago,1,MVC,33,28,5,0.848,15,3,0.833,14,1,9,4,9,1,4,1,1296,1109,72,61.61111111,2721,2377,71.60526316,62.55263158,869,1714,0.507,246,618,0.398,406,561,0.724,16.39,111.4,63,95,17,65.5,307,0.077,22,2.48,99,-5.47,315,104.8,156,102.3,72,Second Round,2,Loyola (IL),11,Tennessee,3,63,62,W,1,318,13,,13,318,Tennessee,SEC,33,25,8,0.758,13,5,0.722,13,2,8,4,5,3,3,2,1310,1220,72.77777778,67.77777778,2584,2301,73.82857143,65.74285714,810,1835,0.441,249,648,0.384,508,673,0.755,22.27,114.6,36,92.4,6,66,282,0.019,125,11.01,11,7.1,20,111.2,13,100.2,18,131
24,,25,2018,69,Nevada,0,MWC,34,27,7,0.794,15,3,0.833,14,1,12,3,3,4,1,1,1522,1346,84.55555556,74.77777778,3055,2703,82.56756757,73.05405405,963,2056,0.468,330,830,0.398,569,762,0.747,18.39,120.2,7,101.8,108,69.4,105,-0.026,255,5.13,74,3.61,67,107,87,101.8,63,Second Round,2,Nevada,7,Cincinnati,2,75,73,W,1,166,6,12,4,166,Cincinnati,Amer,34,30,4,0.882,16,2,0.889,15,1,9,2,7,2,2,4,1294,997,71.88888889,55.38888889,2673,2071,74.25,57.52777778,873,1926,0.453,244,681,0.358,486,706,0.688,26.6,113.4,49,86.8,2,64.5,330,-0.019,230,3.46,87,-4.21,294,106.9,89,103.4,90,74
3,17,97,2018,195,Xavier,0,BE,33,28,5,0.848,15,3,0.833,17,1,10,2,2,3,4,2,1491,1415,82.83333,78.61111,2953,2616,84.3714,74.7429,953,1942,0.491,258,699,0.369,617,781,0.79,21.51,120.1,8,98.6,57,70.5,62,0.091,17,9.35,35,1.84,108,109.9,37,100.6,29,Second Round,2,Xavier,1,Florida St.,9,70,75,L,0,193,,,27,193,Florida State,ACC,31,20,11,0.645,9,9,0.5,13,2,4,7,6,3,5,5,1440,1450,80,80.555556,2806,2551,80.1714,72.8857,906,1912,0.474,248,706,0.351,473,691,0.685,17.77,114.3,43,96.5,33,71.2,45,-0.029,261,9.27,36,-6.91,330,109.6,45,100.3,20,125
19,,23,2018,129,Auburn,0,SEC,32,25,7,0.781,13,5,0.722,15,1,7,4,4,3,2,1,1477,1330,82.05555556,73.88888889,2783,2488,81.85294118,73.17647059,868,1977,0.439,312,852,0.366,620,789,0.786,18.69,115.4,26,96.7,37,72.6,18,0.034,94,7.52,57,-1.86,211,108.8,58,101.3,51,Second Round,2,Auburn,4,Clemson,5,53,84,L,0,299,20,,14,299,Clemson,ACC,32,23,9,0.719,11,7,0.611,15,1,4,6,6,3,4,5,1255,1208,69.72222222,67.11111111,2584,2307,73.82857143,65.91428571,809,1786,0.453,266,726,0.366,461,609,0.757,21.65,114.2,44,92.6,7,66.1,274,-0.009,203,10.22,20,-1.91,214,110.6,26,100.4,23,87
,,57,2018,65,Alabama,0,SEC,34,19,15,0.559,8,10,0.444,12,5,2,8,6,3,6,3,1242,1226,69,68.11111111,2604,2543,72.33333333,70.63888889,860,1877,0.458,217,669,0.324,523,778,0.672,13.41,108.7,106,95.2,20,68.7,151,0.017,130,11.17,8,2.54,84,110.9,19,99.7,7,Second Round,2,Alabama,9,Villanova,1,58,81,L,0,208,2,6,1,208,Villanova,BE,34,30,4,0.882,14,4,0.778,12,1,9,3,15,0,7,0,1584,1374,88,76.33333333,3463,2807,86.575,70.175,1055,2092,0.504,388,975,0.398,462,599,0.771,33.76,127.8,1,94,11,68.7,150,-0.018,225,11.31,6,3.98,61,111.3,10,100,12,110
,25,29,2018,343,Texas A&M,0,SEC,32,20,12,0.625,9,9,0.5,13,3,4,7,5,3,5,4,1283,1311,71.27777778,72.83333333,2631,2467,75.17142857,70.48571429,887,1942,0.457,211,645,0.327,415,622,0.667,16.96,111.3,66,94.4,14,69.5,101,0.014,140,11.69,4,5.12,37,111.8,2,100.1,15,Second Round,2,Texas A&M,7,North Carolina,2,86,65,W,1,281,10,9,8,281,North Carolina,ACC,35,25,10,0.714,11,7,0.611,12,3,7,5,7,3,5,6,1452,1360,80.66666667,75.55555556,3018,2711,81.56756757,73.27027027,1048,2279,0.46,290,796,0.364,483,652,0.741,23.59,120.3,6,96.7,38,71.2,46,-0.011,207,13.26,1,7.58,17,111.6,5,98.3,1,81
13,,13,2018,318,Tennessee,0,SEC,33,25,8,0.758,13,5,0.722,13,2,8,4,5,3,3,2,1310,1220,72.77777778,67.77777778,2584,2301,73.82857143,65.74285714,810,1835,0.441,249,648,0.384,508,673,0.755,22.27,114.6,36,92.4,6,66,282,0.019,125,11.01,11,7.1,20,111.2,13,100.2,18,Second Round,2,Tennessee,3,Loyola (IL),11,62,63,L,0,157,,,31,157,Loyola Chicago,MVC,33,28,5,0.848,15,3,0.833,14,1,9,4,9,1,4,1,1296,1109,72,61.61111111,2721,2377,71.60526316,62.55263158,869,1714,0.507,246,618,0.398,406,561,0.724,16.39,111.4,63,95,17,65.5,307,0.077,22,2.48,99,-5.47,315,104.8,156,102.3,72,131
8,18,10,2018,1,Gonzaga,1,WCC,34,30,4,0.882,17,1,0.944,15,1,10,1,7,3,3,2,1456,1128,80.88888889,62.66666667,3091,2505,83.54054054,67.7027027,1049,2085,0.503,309,826,0.374,466,645,0.722,23.03,118.1,14,95.1,18,69.4,107,0.009,153,1.57,108,3.12,78,106.4,102,104.8,128,Second Round,2,Gonzaga,4,Ohio St.,5,90,84,W,1,163,17,,16,163,Ohio State,B10,32,24,8,0.75,15,3,0.833,16,2,6,2,3,5,2,4,1335,1168,74.16666667,64.88888889,2591,2297,76.20588235,67.55882353,894,1842,0.485,216,612,0.353,422,581,0.726,21.16,116,23,94.9,15,67,238,0.02,124,8.75,44,0.26,151,109.8,40,101.1,46,122
11,,12,2019,130,Houston,0,Amer,34,31,3,0.912,16,2,0.889,19,1,10,1,4,2,3,2,1401,1155,77.8,64.2,2787,2258,75.32432432,61.02702703,883,1968,0.449,305,838,0.364,443,629,0.704,24.13,115.3,19,91.2,11,66.1,260,0.039,86,4.45,76,-4.16,283,105.7,92,101.3,62,Sweet 16,3,Houston,3,Kentucky,2,58,62,L,0,190,7,2,8,190,Kentucky,SEC,33,27,6,0.818,15,3,0.833,17,1,8,2,5,4,7,5,1313,1126,72.9,62.6,2806,2394,75.83783784,64.7027027,878,1835,0.478,199,547,0.364,577,780,0.74,27.57,117.6,14,90.1,8,65.6,284,0.033,98,11.32,19,1.75,107,110.7,5,99.4,34,2
3,8,7,2019,281,North Carolina,0,ACC,33,27,6,0.818,16,2,0.889,14,2,11,1,4,4,8,5,1510,1313,83.9,72.9,3089,2636,85.80555556,73.22222222,1023,2207,0.464,289,791,0.365,505,681,0.742,27.69,119.7,8,92,15,74.3,6,0.024,116,12.6,8,5.69,28,110.7,2,98.1,15,Sweet 16,3,North Carolina,1,Auburn,5,80,97,L,0,129,14,11,11,129,Auburn,SEC,34,26,9,0.765,11,7,0.611,15,2,4,6,11,2,6,6,1375,1285,76.4,71.4,3188,2750,79.7,68.75,930,2071,0.449,381,1012,0.376,460,648,0.71,25,120.9,6,95.9,36,67.9,155,0.008,162,12.23,11,2.63,96,110.7,3,98.5,20,12
1,4,4,2019,27,Duke,1,ACC,34,29,5,0.853,14,4,0.778,15,2,7,2,10,2,10,5,1640,1407,82,70.4,3143,2576,82.71052632,67.78947368,1037,2173,0.477,247,818,0.302,518,751,0.69,30.62,120,7,89.3,6,72.1,20,0.018,134,12.85,7,5.08,40,110.7,4,97.8,11,Sweet 16,3,Duke,1,Virginia Tech,4,75,73,W,1,182,16,15,13,182,Virginia Tech,ACC,32,24,8,0.75,12,6,0.667,14,2,5,5,7,2,3,7,1256,1187,69.8,65.9,2574,2172,73.54285714,62.05714286,824,1733,0.475,307,779,0.394,413,545,0.758,24.07,118.1,11,94,20,63.7,334,-0.005,195,8.47,47,-6.26,325,108.3,49,99.9,42,14
10,17,14,2019,193,Florida State,0,ACC,34,27,7,0.794,13,5,0.722,15,1,6,4,8,3,6,5,1293,1198,71.8,66.6,2771,2485,74.89189189,67.16216216,879,1984,0.443,255,760,0.336,534,721,0.741,22.39,112.8,36,90.4,10,68.6,121,0.046,70,10.46,30,0.93,128,109.8,20,99.3,33,Sweet 16,3,Florida St.,4,Gonzaga,1,58,72,L,0,1,4,3,2,1,Gonzaga,WCC,33,30,3,0.909,16,0,1,17,0,9,1,7,3,2,3,1379,947,86.2,59.2,3243,2400,87.64864865,64.86486486,1062,1997,0.532,257,704,0.365,551,718,0.767,32.85,124.5,1,91.6,12,70.2,62,-0.001,180,4.46,75,1.87,105,106.9,69,102.5,87,16
16,15,13,2019,182,Virginia Tech,0,ACC,32,24,8,0.75,12,6,0.667,14,2,5,5,7,2,3,7,1256,1187,69.8,65.9,2574,2172,73.54285714,62.05714286,824,1733,0.475,307,779,0.394,413,545,0.758,24.07,118.1,11,94,20,63.7,334,-0.005,195,8.47,47,-6.26,325,108.3,49,99.9,42,Sweet 16,3,Virginia Tech,4,Duke,1,73,75,L,0,27,1,4,4,27,Duke,ACC,34,29,5,0.853,14,4,0.778,15,2,7,2,10,2,10,5,1640,1407,82,70.4,3143,2576,82.71052632,67.78947368,1037,2173,0.477,247,818,0.302,518,751,0.69,30.62,120,7,89.3,6,72.1,20,0.018,134,12.85,7,5.08,40,110.7,4,97.8,11,14
2,5,1,2019,349,Virginia,0,ACC,32,29,3,0.906,16,2,0.889,15,1,10,1,10,1,11,3,1268,1020,70.4,56.7,2714,2132,71.42105263,56.10526316,820,1715,0.478,271,663,0.409,388,520,0.746,34.22,123.4,2,89.2,5,59.4,353,0.05,62,11.18,22,-3.24,255,109.2,34,98.1,14,Sweet 16,3,Virginia,1,Oregon,12,53,49,W,1,47,,14,28,47,Oregon,P12,35,23,12,0.657,10,8,0.556,13,4,5,7,7,2,2,1,1233,1162,68.5,64.6,2661,2364,70.02631579,62.21052632,886,1971,0.45,266,775,0.343,429,597,0.719,17.86,109.5,74,91.7,13,64.2,328,-0.048,292,5.47,66,0.43,145,107.7,59,102.3,78,23
9,,5,2019,242,Texas Tech,0,B12,32,26,6,0.813,14,4,0.778,17,1,6,3,8,3,6,3,1294,1127,71.9,62.6,2765,2261,72.76315789,59.5,837,1775,0.472,232,631,0.368,433,595,0.728,30.03,114.1,25,84.1,1,66.6,231,0.004,171,11.18,21,-5.39,307,109.8,19,98.7,22,Sweet 16,3,Texas Tech,3,Michigan,2,63,44,W,1,160,8,19,6,160,Michigan,B10,34,28,6,0.824,15,5,0.75,17,1,7,4,6,2,7,4,1370,1225,68.5,61.3,2575,2158,69.59459459,58.32432432,855,1894,0.451,266,757,0.351,357,514,0.695,28.32,114.5,24,86.2,2,64.8,317,-0.001,181,11.27,20,-5.42,309,109.2,35,98,12,31
5,10,3,2019,78,Michigan State,1,B10,34,28,6,0.824,16,4,0.8,15,1,8,4,9,2,12,2,1500,1289,75,64.5,3025,2534,77.56410256,64.97435897,922,1889,0.488,273,712,0.383,498,664,0.75,30.81,121,5,90.2,9,66.9,211,0.001,177,13.67,2,3.24,82,110.6,7,96.9,1,Sweet 16,3,Michigan St.,2,LSU,3,80,63,W,1,109,12,23,19,109,LSU,SEC,32,26,6,0.813,16,2,0.889,15,2,9,1,4,4,4,3,1482,1351,82.3,75.1,2815,2558,80.42857143,73.08571429,912,1975,0.462,219,678,0.323,561,744,0.754,20.22,117.7,12,97.5,59,70,67,0.063,36,10.02,35,2.77,92,109.3,30,99.3,32,47
13,24,9,2019,203,Purdue,0,B10,32,23,9,0.719,16,4,0.8,15,0,6,6,5,4,6,6,1465,1306,73.3,65.3,2760,2421,76.66666667,67.25,857,1920,0.446,311,854,0.364,413,564,0.732,26.81,122.5,4,95.6,34,65.9,268,-0.015,224,13.16,4,4.09,55,110.3,13,97.1,3,Sweet 16,3,Purdue,3,Tennessee,2,99,94,W,1,318,6,6,10,318,Tennessee,SEC,34,29,5,0.853,15,3,0.833,18,0,7,3,6,3,3,5,1443,1233,80.2,68.5,3035,2580,82.02702703,69.72972973,991,1988,0.498,225,629,0.358,510,669,0.762,26.24,122.7,3,96.5,42,67.8,164,0.034,96,10.69,25,0.92,129,109.7,23,99,28,49
8,19,6,2019,160,Michigan,0,B10,34,28,6,0.824,15,5,0.75,17,1,7,4,6,2,7,4,1370,1225,68.5,61.3,2575,2158,69.59459459,58.32432432,855,1894,0.451,266,757,0.351,357,514,0.695,28.32,114.5,24,86.2,2,64.8,317,-0.001,181,11.27,20,-5.42,309,109.2,35,98,12,Sweet 16,3,Michigan,2,Texas Tech,3,44,63,L,0,242,9,,5,242,Texas Tech,B12,32,26,6,0.813,14,4,0.778,17,1,6,3,8,3,6,3,1294,1127,71.9,62.6,2765,2261,72.76315789,59.5,837,1775,0.472,232,631,0.368,433,595,0.728,30.03,114.1,25,84.1,1,66.6,231,0.004,171,11.18,21,-5.39,307,109.8,19,98.7,22,31
,14,28,2019,47,Oregon,1,P12,35,23,12,0.657,10,8,0.556,13,4,5,7,7,2,2,1,1233,1162,68.5,64.6,2661,2364,70.02631579,62.21052632,886,1971,0.45,266,775,0.343,429,597,0.719,17.86,109.5,74,91.7,13,64.2,328,-0.048,292,5.47,66,0.43,145,107.7,59,102.3,78,Sweet 16,3,Oregon,12,Virginia,1,49,53,L,0,349,2,5,1,349,Virginia,ACC,32,29,3,0.906,16,2,0.889,15,1,10,1,10,1,11,3,1268,1020,70.4,56.7,2714,2132,71.42105263,56.10526316,820,1715,0.478,271,663,0.409,388,520,0.746,34.22,123.4,2,89.2,5,59.4,353,0.05,62,11.18,22,-3.24,255,109.2,34,98.1,14,23
6,6,10,2019,318,Tennessee,0,SEC,34,29,5,0.853,15,3,0.833,18,0,7,3,6,3,3,5,1443,1233,80.2,68.5,3035,2580,82.02702703,69.72972973,991,1988,0.498,225,629,0.358,510,669,0.762,26.24,122.7,3,96.5,42,67.8,164,0.034,96,10.69,25,0.92,129,109.7,23,99,28,Sweet 16,3,Tennessee,2,Purdue,3,94,99,L,0,203,13,24,9,203,Purdue,B10,32,23,9,0.719,16,4,0.8,15,0,6,6,5,4,6,6,1465,1306,73.3,65.3,2760,2421,76.66666667,67.25,857,1920,0.446,311,854,0.364,413,564,0.732,26.81,122.5,4,95.6,34,65.9,268,-0.015,224,13.16,4,4.09,55,110.3,13,97.1,3,49
14,11,11,2019,129,Auburn,1,SEC,35,26,9,0.743,11,7,0.611,15,2,4,6,11,2,6,6,1375,1285,76.4,71.4,3188,2750,79.7,68.75,930,2071,0.449,381,1012,0.376,460,648,0.71,25,120.9,6,95.9,36,67.9,155,0.008,162,12.23,11,2.63,96,110.7,3,98.5,20,Sweet 16,3,Auburn,5,North Carolina,1,97,80,W,1,281,3,8,7,281,North Carolina,ACC,33,27,6,0.818,16,2,0.889,14,2,11,1,4,4,8,5,1510,1313,83.9,72.9,3089,2636,85.80555556,73.22222222,1023,2207,0.464,289,791,0.365,505,681,0.742,27.69,119.7,8,92,15,74.3,6,0.024,116,12.6,8,5.69,28,110.7,2,98.1,15,12
12,23,19,2019,109,LSU,0,SEC,32,26,6,0.813,16,2,0.889,15,2,9,1,4,4,4,3,1482,1351,82.3,75.1,2815,2558,80.42857143,73.08571429,912,1975,0.462,219,678,0.323,561,744,0.754,20.22,117.7,12,97.5,59,70,67,0.063,36,10.02,35,2.77,92,109.3,30,99.3,32,Sweet 16,3,LSU,3,Michigan St.,2,63,80,L,0,78,5,10,3,78,Michigan State,B10,34,28,6,0.824,16,4,0.8,15,1,8,4,9,2,12,2,1500,1289,75,64.5,3025,2534,77.56410256,64.97435897,922,1889,0.488,273,712,0.383,498,664,0.75,30.81,121,5,90.2,9,66.9,211,0.001,177,13.67,2,3.24,82,110.6,7,96.9,1,47
7,2,8,2019,190,Kentucky,0,SEC,33,27,6,0.818,15,3,0.833,17,1,8,2,5,4,7,5,1313,1126,72.9,62.6,2806,2394,75.83783784,64.7027027,878,1835,0.478,199,547,0.364,577,780,0.74,27.57,117.6,14,90.1,8,65.6,284,0.033,98,11.32,19,1.75,107,110.7,5,99.4,34,Sweet 16,3,Kentucky,2,Houston,3,62,58,W,1,130,11,,12,130,Houston,Amer,34,31,3,0.912,16,2,0.889,19,1,10,1,4,2,3,2,1401,1155,77.8,64.2,2787,2258,75.32432432,61.02702703,883,1968,0.449,305,838,0.364,443,629,0.704,24.13,115.3,19,91.2,11,66.1,260,0.039,86,4.45,76,-4.16,283,105.7,92,101.3,62,2
4,3,2,2019,1,Gonzaga,0,WCC,33,30,3,0.909,16,0,1,17,0,9,1,7,3,2,3,1379,947,86.2,59.2,3243,2400,87.64864865,64.86486486,1062,1997,0.532,257,704,0.365,551,718,0.767,32.85,124.5,1,91.6,12,70.2,62,-0.001,180,4.46,75,1.87,105,106.9,69,102.5,87,Sweet 16,3,Gonzaga,1,Florida St.,4,72,58,W,1,193,10,17,14,193,Florida State,ACC,34,27,7,0.794,13,5,0.722,15,1,6,4,8,3,6,5,1293,1198,71.8,66.6,2771,2485,74.89189189,67.16216216,879,1984,0.443,255,760,0.336,534,721,0.741,22.39,112.8,36,90.4,10,68.6,121,0.046,70,10.46,30,0.93,128,109.8,20,99.3,33,16
9,1,3,2018,27,Duke,0,ACC,33,26,7,0.788,13,5,0.722,15,1,6,5,8,2,6,4,1421,1219,78.94444444,67.72222222,3121,2576,84.35135135,69.62162162,1008,2044,0.493,274,725,0.378,505,713,0.708,28.86,122.4,3,93.6,9,69.7,93,-0.034,271,10.6,15,4.09,58,110.4,30,99.8,10,Sweet 16,3,Duke,2,Syracuse,11,69,65,W,1,155,,,41,155,Syracuse,ACC,33,20,13,0.606,8,10,0.444,14,5,4,6,5,3,2,8,1161,1173,64.5,65.16666667,2466,2360,66.64864865,63.78378378,751,1796,0.418,193,600,0.322,534,721,0.741,14.82,107,135,92.2,5,62.9,345,0.021,119,9.81,27,-0.2,163,111.3,9,101.5,58,84
20,,14,2018,299,Clemson,0,ACC,32,23,9,0.719,11,7,0.611,15,1,4,6,6,3,4,5,1255,1208,69.72222222,67.11111111,2584,2307,73.82857143,65.91428571,809,1786,0.453,266,726,0.366,461,609,0.757,21.65,114.2,44,92.6,7,66.1,274,-0.009,203,10.22,20,-1.91,214,110.6,26,100.4,23,Sweet 16,3,Clemson,5,Kansas,1,76,80,L,0,169,4,4,9,169,Kansas,B12,34,27,7,0.794,13,5,0.722,14,4,7,3,10,1,8,4,1396,1351,77.55555556,75.05555556,3174,2803,81.38461538,71.87179487,1024,2058,0.498,345,857,0.403,378,540,0.7,23.49,120.9,5,97.4,47,68.8,144,0.076,23,12.41,2,3.55,70,111.7,3,99.3,3,88
,,41,2018,155,Syracuse,0,ACC,33,20,13,0.606,8,10,0.444,14,5,4,6,5,3,2,8,1161,1173,64.5,65.16666667,2466,2360,66.64864865,63.78378378,751,1796,0.418,193,600,0.322,534,721,0.741,14.82,107,135,92.2,5,62.9,345,0.021,119,9.81,27,-0.2,163,111.3,9,101.5,58,Sweet 16,3,Syracuse,11,Duke,2,65,69,L,0,27,9,1,3,27,Duke,ACC,33,26,7,0.788,13,5,0.722,15,1,6,5,8,2,6,4,1421,1219,78.94444444,67.72222222,3121,2576,84.35135135,69.62162162,1008,2044,0.493,274,725,0.378,505,713,0.708,28.86,122.4,3,93.6,9,69.7,93,-0.034,271,10.6,15,4.09,58,110.4,30,99.8,10,84
